Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,ArrayExpress-SPECIES
ERR14733781,302,15284894970,PRJEB21343,SAMEA117806069,ERX14135206,HiSeq X Ten,DN495179F:F2,PAIRED,RANDOM,GENOMIC,Tramitichromis intermedius,ILLUMINA,ERP023585,Tramitichromis intermedius
ERR14733782,302,17687997154,PRJEB21343,SAMEA117806070,ERX14135207,HiSeq X Ten,DN495179F:G2,PAIRED,RANDOM,GENOMIC,Maylandia lanisticola,ILLUMINA,ERP023585,Maylandia lanisticola
ERR14733783,302,16260778374,PRJEB21343,SAMEA117806071,ERX14135208,HiSeq X Ten,DN495179F:H2,PAIRED,RANDOM,GENOMIC,Copadichromis cyaneus,ILLUMINA,ERP023585,Copadichromis cyaneus
ERR14733784,302,15063245694,PRJEB21343,SAMEA117806072,ERX14135209,HiSeq X Ten,DN495179F:A3,PAIRED,RANDOM,GENOMIC,Stigmatochromis macrorhynchos,ILLUMINA,ERP023585,Stigmatochromis macrorhynchos
ERR14733785,302,20992461826,PRJEB21343,SAMEA117806073,ERX14135210,HiSeq X Ten,DN495179F:B3,PAIRED,RANDOM,GENOMIC,Placidochromis platyrhynchos,ILLUMINA,ERP023585,Placidochromis platyrhynchos
ERR14733786,302,13676852784,PRJEB21343,SAMEA117806074,ERX14135211,HiSeq X Ten,DN495179F:C3,PAIRED,RANDOM,GENOMIC,Placidochromis cf. nkhotakotae,ILLUMINA,ERP023585,Placidochromis cf. nkhotakotae
ERR14733787,302,16631093794,PRJEB21343,SAMEA117806075,ERX14135212,HiSeq X Ten,DN495179F:D3,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP023585,Astatotilapia calliptera
ERR14733788,302,16930514412,PRJEB21343,SAMEA117806076,ERX14135213,HiSeq X Ten,DN495179F:E3,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP023585,Astatotilapia calliptera
ERR14733789,302,16200349382,PRJEB21343,SAMEA117806077,ERX14135214,HiSeq X Ten,DN495179F:F3,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP023585,Astatotilapia calliptera
ERR14733790,302,15223162848,PRJEB21343,SAMEA117806078,ERX14135215,HiSeq X Ten,DN495179F:G3,PAIRED,RANDOM,GENOMIC,Copadichromis mloto,ILLUMINA,ERP023585,Copadichromis mloto
ERR14733791,302,15382104240,PRJEB21343,SAMEA117806079,ERX14135216,HiSeq X Ten,DN495179F:H3,PAIRED,RANDOM,GENOMIC,Copadichromis mloto,ILLUMINA,ERP023585,Copadichromis mloto
ERR14733792,302,12651418126,PRJEB21343,SAMEA117806080,ERX14135217,HiSeq X Ten,DN495179F:A4,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
ERR14733793,302,15199959584,PRJEB21343,SAMEA117806081,ERX14135218,HiSeq X Ten,DN495179F:B4,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
ERR14733794,302,15639818960,PRJEB21343,SAMEA117806082,ERX14135219,HiSeq X Ten,DN495179F:C4,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
ERR14733795,302,16840908596,PRJEB21343,SAMEA117806083,ERX14135220,HiSeq X Ten,DN495179F:D4,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
ERR14733796,302,16703438800,PRJEB21343,SAMEA117806084,ERX14135221,HiSeq X Ten,DN495179F:E4,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
ERR14733797,302,17331107748,PRJEB21343,SAMEA117806085,ERX14135222,HiSeq X Ten,DN495179F:F4,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
ERR14733798,302,15090307914,PRJEB21343,SAMEA117806086,ERX14135223,HiSeq X Ten,DN495179F:G4,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
ERR14733799,302,16491156960,PRJEB21343,SAMEA117806087,ERX14135224,HiSeq X Ten,DN495179F:H4,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
ERR14733800,302,14108264314,PRJEB21343,SAMEA117805699,ERX14135225,HiSeq X Ten,DN495167B:A6,PAIRED,RANDOM,GENOMIC,Maylandia sp. 'pearly',ILLUMINA,ERP023585,Maylandia sp. 'pearly'
ERR14733801,302,14847312372,PRJEB21343,SAMEA117805700,ERX14135226,HiSeq X Ten,DN495167B:B6,PAIRED,RANDOM,GENOMIC,Maylandia sp. 'pearly',ILLUMINA,ERP023585,Maylandia sp. 'pearly'
ERR14733802,302,15954315116,PRJEB21343,SAMEA117805701,ERX14135227,HiSeq X Ten,DN495167B:C6,PAIRED,RANDOM,GENOMIC,Maylandia sp. 'pearly',ILLUMINA,ERP023585,Maylandia sp. 'pearly'
ERR14733803,302,16423937498,PRJEB21343,SAMEA117805702,ERX14135228,HiSeq X Ten,DN495167B:D6,PAIRED,RANDOM,GENOMIC,Maylandia sp. 'pearly',ILLUMINA,ERP023585,Maylandia sp. 'pearly'
ERR14733804,302,18073952248,PRJEB21343,SAMEA117805703,ERX14135229,HiSeq X Ten,DN495167B:E6,PAIRED,RANDOM,GENOMIC,Maylandia sp. 'pearly',ILLUMINA,ERP023585,Maylandia sp. 'pearly'
ERR14733805,302,18441314108,PRJEB21343,SAMEA117805704,ERX14135230,HiSeq X Ten,DN495167B:F6,PAIRED,RANDOM,GENOMIC,Maylandia sp. 'pearly',ILLUMINA,ERP023585,Maylandia sp. 'pearly'
ERR14733806,302,18623062238,PRJEB21343,SAMEA117805705,ERX14135231,HiSeq X Ten,DN495167B:G6,PAIRED,RANDOM,GENOMIC,Maylandia sp. 'pearly',ILLUMINA,ERP023585,Maylandia sp. 'pearly'
ERR14733807,302,18885916696,PRJEB21343,SAMEA117805706,ERX14135232,HiSeq X Ten,DN495167B:H6,PAIRED,RANDOM,GENOMIC,Maylandia sp. 'pearly',ILLUMINA,ERP023585,Maylandia sp. 'pearly'
ERR14733808,302,13349177046,PRJEB21343,SAMEA117805966,ERX14135233,HiSeq X Ten,DN495172V:A4,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14733809,302,21109646282,PRJEB21343,SAMEA117805967,ERX14135234,HiSeq X Ten,DN495172V:B4,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14733810,302,14905977986,PRJEB21343,SAMEA117805968,ERX14135235,HiSeq X Ten,DN495172V:C4,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14733811,302,14944470302,PRJEB21343,SAMEA117805969,ERX14135236,HiSeq X Ten,DN495172V:D4,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14733812,302,17313344410,PRJEB21343,SAMEA117805970,ERX14135237,HiSeq X Ten,DN495172V:E4,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14733813,302,15665320444,PRJEB21343,SAMEA117805971,ERX14135238,HiSeq X Ten,DN495172V:F4,PAIRED,RANDOM,GENOMIC,Melanochromis auratus,ILLUMINA,ERP023585,Melanochromis auratus
ERR14733814,302,17311170010,PRJEB21343,SAMEA117805972,ERX14135239,HiSeq X Ten,DN495172V:G4,PAIRED,RANDOM,GENOMIC,Alticorpus mentale,ILLUMINA,ERP023585,Alticorpus mentale
ERR14733815,302,14399871890,PRJEB21343,SAMEA117805974,ERX14135240,HiSeq X Ten,DN495172V:H4,PAIRED,RANDOM,GENOMIC,Sciaenochromis benthicola,ILLUMINA,ERP023585,Sciaenochromis benthicola
ERR14733816,302,13671364840,PRJEB21343,SAMEA117805988,ERX14135241,HiSeq X Ten,DN495172V:A6,PAIRED,RANDOM,GENOMIC,Placidochromis trewavasae,ILLUMINA,ERP023585,Placidochromis trewavasae
ERR14733817,302,16975312790,PRJEB21343,SAMEA117805989,ERX14135242,HiSeq X Ten,DN495172V:B6,PAIRED,RANDOM,GENOMIC,Stigmatochromis macrorhynchos,ILLUMINA,ERP023585,Stigmatochromis macrorhynchos
ERR14733818,302,16274660408,PRJEB21343,SAMEA117805990,ERX14135243,HiSeq X Ten,DN495172V:C6,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'copper',ILLUMINA,ERP023585,Aulonocara sp. 'copper'
ERR14733819,302,16792851638,PRJEB21343,SAMEA117805991,ERX14135244,HiSeq X Ten,DN495172V:D6,PAIRED,RANDOM,GENOMIC,Alticorpus peterdaviesi,ILLUMINA,ERP023585,Alticorpus peterdaviesi
ERR14733820,302,17921787434,PRJEB21343,SAMEA117805992,ERX14135245,HiSeq X Ten,DN495172V:E6,PAIRED,RANDOM,GENOMIC,Otopharynx brooksi,ILLUMINA,ERP023585,Otopharynx brooksi
ERR14733821,302,17372294206,PRJEB21343,SAMEA117805993,ERX14135246,HiSeq X Ten,DN495172V:F6,PAIRED,RANDOM,GENOMIC,Alticorpus peterdaviesi,ILLUMINA,ERP023585,Alticorpus peterdaviesi
ERR14733822,302,18302901166,PRJEB21343,SAMEA117805994,ERX14135247,HiSeq X Ten,DN495172V:G6,PAIRED,RANDOM,GENOMIC,Sciaenochromis sp. 'sand Monkey Bay 2016',ILLUMINA,ERP023585,Sciaenochromis sp. 'sand Monkey Bay 2016'
ERR14733823,302,17193717378,PRJEB21343,SAMEA117805995,ERX14135248,HiSeq X Ten,DN495172V:H6,PAIRED,RANDOM,GENOMIC,Sciaenochromis sp. 'sand Monkey Bay 2016',ILLUMINA,ERP023585,Sciaenochromis sp. 'sand Monkey Bay 2016'
ERR14733824,302,16229164108,PRJEB21343,SAMEA117805996,ERX14135249,HiSeq X Ten,DN495172V:A7,PAIRED,RANDOM,GENOMIC,Sciaenochromis benthicola,ILLUMINA,ERP023585,Sciaenochromis benthicola
ERR14733825,302,18546696404,PRJEB21343,SAMEA117805997,ERX14135250,HiSeq X Ten,DN495172V:B7,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'minutus',ILLUMINA,ERP023585,Aulonocara sp. 'minutus'
ERR14733826,302,16709466720,PRJEB21343,SAMEA117805999,ERX14135251,HiSeq X Ten,DN495172V:C7,PAIRED,RANDOM,GENOMIC,Placidochromis boops,ILLUMINA,ERP023585,Placidochromis boops
ERR14733827,302,17093865910,PRJEB21343,SAMEA117806000,ERX14135252,HiSeq X Ten,DN495172V:D7,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'copper',ILLUMINA,ERP023585,Aulonocara sp. 'copper'
ERR14733828,302,17843938478,PRJEB21343,SAMEA117806001,ERX14135253,HiSeq X Ten,DN495172V:E7,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP023585,Diplotaxodon limnothrissa
