Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,FileLocations
MCYHBC1-859-1,300,0,low_coverage_fish,MCYHBC1-859-1,low_coverage_fish,Element AVITI,MCYHBC1-859-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-859-1-m/MCYHBC1-859-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-859-1-m/MCYHBC1-859-1-m_L2_R2.fastq.gz"
MCYHBC1-860-1,300,0,low_coverage_fish,MCYHBC1-860-1,low_coverage_fish,Element AVITI,MCYHBC1-860-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-860-1-m/MCYHBC1-860-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-860-1-m/MCYHBC1-860-1-m_L2_R2.fastq.gz"
MCYHBC1-864-1,300,0,low_coverage_fish,MCYHBC1-864-1,low_coverage_fish,Element AVITI,MCYHBC1-864-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-864-1-m/MCYHBC1-864-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-864-1-m/MCYHBC1-864-1-m_L2_R2.fastq.gz"
MCYHBC1-877-1,300,0,low_coverage_fish,MCYHBC1-877-1,low_coverage_fish,Element AVITI,MCYHBC1-877-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-877-1-m/MCYHBC1-877-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-877-1-m/MCYHBC1-877-1-m_L2_R2.fastq.gz"
MCYHBC1-878-1,300,0,low_coverage_fish,MCYHBC1-878-1,low_coverage_fish,Element AVITI,MCYHBC1-878-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-878-1-m/MCYHBC1-878-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-878-1-m/MCYHBC1-878-1-m_L2_R2.fastq.gz"
MCYHBC1-886-1,300,0,low_coverage_fish,MCYHBC1-886-1,low_coverage_fish,Element AVITI,MCYHBC1-886-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-886-1-m/MCYHBC1-886-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-886-1-m/MCYHBC1-886-1-m_L2_R2.fastq.gz"
MCYHBC1-891-1,300,0,low_coverage_fish,MCYHBC1-891-1,low_coverage_fish,Element AVITI,MCYHBC1-891-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-891-1-m/MCYHBC1-891-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-891-1-m/MCYHBC1-891-1-m_L2_R2.fastq.gz"
MCYHBC1-894-1,300,0,low_coverage_fish,MCYHBC1-894-1,low_coverage_fish,Element AVITI,MCYHBC1-894-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-894-1-f/MCYHBC1-894-1-f_L2_R1.fastq.gz,,PM28/MCYHBC1-894-1-f/MCYHBC1-894-1-f_L2_R2.fastq.gz"
MCYHBC1-897-1,300,0,low_coverage_fish,MCYHBC1-897-1,low_coverage_fish,Element AVITI,MCYHBC1-897-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-897-1-m/MCYHBC1-897-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-897-1-m/MCYHBC1-897-1-m_L2_R2.fastq.gz"
MCYHBC1-905-1,300,0,low_coverage_fish,MCYHBC1-905-1,low_coverage_fish,Element AVITI,MCYHBC1-905-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-905-1-m/MCYHBC1-905-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-905-1-m/MCYHBC1-905-1-m_L2_R2.fastq.gz"
MCYHBC1-914-1,300,0,low_coverage_fish,MCYHBC1-914-1,low_coverage_fish,Element AVITI,MCYHBC1-914-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-914-1-m/MCYHBC1-914-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-914-1-m/MCYHBC1-914-1-m_L2_R2.fastq.gz"
MCYHBC1-916-1,300,0,low_coverage_fish,MCYHBC1-916-1,low_coverage_fish,Element AVITI,MCYHBC1-916-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-916-1-m/MCYHBC1-916-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-916-1-m/MCYHBC1-916-1-m_L2_R2.fastq.gz"
MCYHBC1-918-1,300,0,low_coverage_fish,MCYHBC1-918-1,low_coverage_fish,Element AVITI,MCYHBC1-918-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-918-1-m/MCYHBC1-918-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-918-1-m/MCYHBC1-918-1-m_L2_R2.fastq.gz"
MCYHBC1-919-1,300,0,low_coverage_fish,MCYHBC1-919-1,low_coverage_fish,Element AVITI,MCYHBC1-919-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-919-1-m/MCYHBC1-919-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-919-1-m/MCYHBC1-919-1-m_L2_R2.fastq.gz"
MCYHBC1-925-1,300,0,low_coverage_fish,MCYHBC1-925-1,low_coverage_fish,Element AVITI,MCYHBC1-925-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-925-1-m/MCYHBC1-925-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-925-1-m/MCYHBC1-925-1-m_L2_R2.fastq.gz"
MCYHBC1-927-1,300,0,low_coverage_fish,MCYHBC1-927-1,low_coverage_fish,Element AVITI,MCYHBC1-927-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-927-1-m/MCYHBC1-927-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-927-1-m/MCYHBC1-927-1-m_L2_R2.fastq.gz"
MCYHBC1-929-1,300,0,low_coverage_fish,MCYHBC1-929-1,low_coverage_fish,Element AVITI,MCYHBC1-929-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-929-1-f/MCYHBC1-929-1-f_L2_R1.fastq.gz,,PM28/MCYHBC1-929-1-f/MCYHBC1-929-1-f_L2_R2.fastq.gz"
MCYHBC1-934-1,300,0,low_coverage_fish,MCYHBC1-934-1,low_coverage_fish,Element AVITI,MCYHBC1-934-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-934-1-f/MCYHBC1-934-1-f_L2_R1.fastq.gz,,PM28/MCYHBC1-934-1-f/MCYHBC1-934-1-f_L2_R2.fastq.gz"
MCYHBC1-935-1,300,0,low_coverage_fish,MCYHBC1-935-1,low_coverage_fish,Element AVITI,MCYHBC1-935-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-935-1-m/MCYHBC1-935-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-935-1-m/MCYHBC1-935-1-m_L2_R2.fastq.gz"
MCYHBC1-942-1,300,0,low_coverage_fish,MCYHBC1-942-1,low_coverage_fish,Element AVITI,MCYHBC1-942-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-942-1-m/MCYHBC1-942-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-942-1-m/MCYHBC1-942-1-m_L2_R2.fastq.gz"
MCYHBC1-943-1,300,0,low_coverage_fish,MCYHBC1-943-1,low_coverage_fish,Element AVITI,MCYHBC1-943-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-943-1-f/MCYHBC1-943-1-f_L2_R1.fastq.gz,,PM28/MCYHBC1-943-1-f/MCYHBC1-943-1-f_L2_R2.fastq.gz"
MCYHBC1-961-1,300,0,low_coverage_fish,MCYHBC1-961-1,low_coverage_fish,Element AVITI,MCYHBC1-961-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM28/MCYHBC1-961-1-m/MCYHBC1-961-1-m_L2_R1.fastq.gz,,PM28/MCYHBC1-961-1-m/MCYHBC1-961-1-m_L2_R2.fastq.gz"
