Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,FileLocations
MCYHBC1-855-1,300,0,low_coverage_fish,MCYHBC1-855-1,low_coverage_fish,Element AVITI,MCYHBC1-855-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-855-1-m/MCYHBC1-855-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-855-1-m/MCYHBC1-855-1-m_L1_R2.fastq.gz"
MCYHBC1-856-1,300,0,low_coverage_fish,MCYHBC1-856-1,low_coverage_fish,Element AVITI,MCYHBC1-856-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-856-1-m/MCYHBC1-856-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-856-1-m/MCYHBC1-856-1-m_L1_R2.fastq.gz"
MCYHBC1-858-1,300,0,low_coverage_fish,MCYHBC1-858-1,low_coverage_fish,Element AVITI,MCYHBC1-858-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-858-1-f/MCYHBC1-858-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-858-1-f/MCYHBC1-858-1-f_L1_R2.fastq.gz"
MCYHBC1-867-1,300,0,low_coverage_fish,MCYHBC1-867-1,low_coverage_fish,Element AVITI,MCYHBC1-867-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-867-1-m/MCYHBC1-867-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-867-1-m/MCYHBC1-867-1-m_L1_R2.fastq.gz"
MCYHBC1-869-1,300,0,low_coverage_fish,MCYHBC1-869-1,low_coverage_fish,Element AVITI,MCYHBC1-869-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-869-1-m/MCYHBC1-869-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-869-1-m/MCYHBC1-869-1-m_L1_R2.fastq.gz"
MCYHBC1-875-1,300,0,low_coverage_fish,MCYHBC1-875-1,low_coverage_fish,Element AVITI,MCYHBC1-875-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-875-1-f/MCYHBC1-875-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-875-1-f/MCYHBC1-875-1-f_L1_R2.fastq.gz"
MCYHBC1-876-1,300,0,low_coverage_fish,MCYHBC1-876-1,low_coverage_fish,Element AVITI,MCYHBC1-876-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-876-1-m/MCYHBC1-876-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-876-1-m/MCYHBC1-876-1-m_L1_R2.fastq.gz"
MCYHBC1-885-1,300,0,low_coverage_fish,MCYHBC1-885-1,low_coverage_fish,Element AVITI,MCYHBC1-885-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-885-1-m/MCYHBC1-885-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-885-1-m/MCYHBC1-885-1-m_L1_R2.fastq.gz"
MCYHBC1-887-1,300,0,low_coverage_fish,MCYHBC1-887-1,low_coverage_fish,Element AVITI,MCYHBC1-887-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-887-1-m/MCYHBC1-887-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-887-1-m/MCYHBC1-887-1-m_L1_R2.fastq.gz"
MCYHBC1-889-1,300,0,low_coverage_fish,MCYHBC1-889-1,low_coverage_fish,Element AVITI,MCYHBC1-889-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-889-1-f/MCYHBC1-889-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-889-1-f/MCYHBC1-889-1-f_L1_R2.fastq.gz"
MCYHBC1-892-1,300,0,low_coverage_fish,MCYHBC1-892-1,low_coverage_fish,Element AVITI,MCYHBC1-892-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-892-1-f/MCYHBC1-892-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-892-1-f/MCYHBC1-892-1-f_L1_R2.fastq.gz"
MCYHBC1-896-1,300,0,low_coverage_fish,MCYHBC1-896-1,low_coverage_fish,Element AVITI,MCYHBC1-896-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-896-1-f/MCYHBC1-896-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-896-1-f/MCYHBC1-896-1-f_L1_R2.fastq.gz"
MCYHBC1-898-1,300,0,low_coverage_fish,MCYHBC1-898-1,low_coverage_fish,Element AVITI,MCYHBC1-898-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-898-1-m/MCYHBC1-898-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-898-1-m/MCYHBC1-898-1-m_L1_R2.fastq.gz"
MCYHBC1-909-1,300,0,low_coverage_fish,MCYHBC1-909-1,low_coverage_fish,Element AVITI,MCYHBC1-909-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-909-1-m/MCYHBC1-909-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-909-1-m/MCYHBC1-909-1-m_L1_R2.fastq.gz"
MCYHBC1-922-1,300,0,low_coverage_fish,MCYHBC1-922-1,low_coverage_fish,Element AVITI,MCYHBC1-922-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-922-1-m/MCYHBC1-922-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-922-1-m/MCYHBC1-922-1-m_L1_R2.fastq.gz"
MCYHBC1-924-1,300,0,low_coverage_fish,MCYHBC1-924-1,low_coverage_fish,Element AVITI,MCYHBC1-924-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-924-1-m/MCYHBC1-924-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-924-1-m/MCYHBC1-924-1-m_L1_R2.fastq.gz"
MCYHBC1-930-1,300,0,low_coverage_fish,MCYHBC1-930-1,low_coverage_fish,Element AVITI,MCYHBC1-930-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-930-1-m/MCYHBC1-930-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-930-1-m/MCYHBC1-930-1-m_L1_R2.fastq.gz"
MCYHBC1-931-1,300,0,low_coverage_fish,MCYHBC1-931-1,low_coverage_fish,Element AVITI,MCYHBC1-931-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-931-1-m/MCYHBC1-931-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-931-1-m/MCYHBC1-931-1-m_L1_R2.fastq.gz"
MCYHBC1-937-1,300,0,low_coverage_fish,MCYHBC1-937-1,low_coverage_fish,Element AVITI,MCYHBC1-937-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-937-1-m/MCYHBC1-937-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-937-1-m/MCYHBC1-937-1-m_L1_R2.fastq.gz"
MCYHBC1-949-1,300,0,low_coverage_fish,MCYHBC1-949-1,low_coverage_fish,Element AVITI,MCYHBC1-949-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-949-1-f/MCYHBC1-949-1-f_L1_R1.fastq.gz,,PM27/MCYHBC1-949-1-f/MCYHBC1-949-1-f_L1_R2.fastq.gz"
MCYHBC1-950-1,300,0,low_coverage_fish,MCYHBC1-950-1,low_coverage_fish,Element AVITI,MCYHBC1-950-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-950-1-m/MCYHBC1-950-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-950-1-m/MCYHBC1-950-1-m_L1_R2.fastq.gz"
MCYHBC1-960-1,300,0,low_coverage_fish,MCYHBC1-960-1,low_coverage_fish,Element AVITI,MCYHBC1-960-1_library,PAIRED,-,GENOMIC,Mchenga conophoros x Aulonocara sp. 'chitande type north' Nkhata Bay BC1 hybrid,ELEMENT Cloudbreak FS,MappingYHSexDeterminer,"PM27/MCYHBC1-960-1-m/MCYHBC1-960-1-m_L1_R1.fastq.gz,,PM27/MCYHBC1-960-1-m/MCYHBC1-960-1-m_L1_R2.fastq.gz"
